Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,deviation,ratio,train_flag
09/25/2024 6:54:00 pm,960.3174,973.5,50.77929,-13.18259999999998,18.911595652479583,False
09/25/2024 6:56:00 pm,959.6757,973.5,50.77929,-13.824299999999994,18.898958610882502,False
09/25/2024 6:58:00 pm,948.981675,973.5,50.77929,-24.518325000000004,18.688360451672324,False
09/25/2024 7:00:00 pm,969.84225,973.5,51.37616,-3.657749999999965,18.87728179762754,False
09/25/2024 7:02:00 pm,963.6921,973.5,51.37616,-9.807900000000018,18.757573551623945,False
09/25/2024 7:04:00 pm,957.2688,973.5,51.37616,-16.231199999999944,18.63254863734464,False
09/25/2024 7:08:00 pm,951.3534,973.5,51.37616,-22.146600000000035,18.517409631237523,False
09/25/2024 7:10:00 pm,948.3204,973.5,51.37616,-25.17960000000005,18.458374467846564,False
09/25/2024 7:12:00 pm,950.4018,973.5,51.43386,-23.09820000000002,18.478134831801466,False
09/25/2024 7:14:00 pm,952.09095,973.5,51.43386,-21.40904999999998,18.51097603796409,False
09/25/2024 7:16:00 pm,958.7715,973.5,51.43386,-14.728500000000054,18.64086226466378,False
09/25/2024 7:18:00 pm,975.46335,973.5,51.43386,1.9633499999999915,18.9653926421233,False
09/25/2024 7:20:00 pm,1001.98305,973.5,51.43386,28.48305000000005,19.48100045378667,False
09/25/2024 7:22:00 pm,993.6501,973.5,43.46866,20.150099999999952,22.859000024385384,False
09/25/2024 7:24:00 pm,991.5291,973.5,43.46866,18.02909999999997,22.810206249744063,False
09/25/2024 7:26:00 pm,972.73035,973.5,43.46866,-0.769649999999956,22.377739502436928,False
09/25/2024 7:28:00 pm,961.936425,973.5,43.46866,-11.563575000000014,22.12942439449479,False
09/25/2024 7:32:00 pm,948.791025,973.5,44.07829,-24.70897500000001,21.52513232704808,False
09/25/2024 7:34:00 pm,938.614275,973.5,50.33297,-34.88572499999998,18.648100340591863,True
09/25/2024 7:36:00 pm,945.0465,973.5,50.33297,-28.453499999999963,18.775893812743416,False
09/25/2024 7:38:00 pm,954.69825,973.5,52.10838,-18.80174999999997,18.32139571408668,True
09/25/2024 7:40:00 pm,948.86505,973.5,52.16441,-24.634950000000003,18.18989326247532,True
09/25/2024 7:42:00 pm,950.4033,973.5,52.16441,-23.09670000000005,18.21938175855914,True
09/25/2024 7:44:00 pm,965.24325,973.5,52.43762,-8.256750000000011,18.407457279716358,True
09/25/2024 7:46:00 pm,957.45795,973.5,52.43762,-16.042050000000017,18.25898944307541,True
09/25/2024 7:48:00 pm,956.6058,973.5,52.43762,-16.894199999999955,18.242738705532403,True
09/25/2024 7:50:00 pm,956.75505,973.5,52.43762,-16.744950000000017,18.24558494454935,True
09/25/2024 7:52:00 pm,964.0353,973.5,52.43762,-9.464699999999992,18.38442133720028,False
09/25/2024 7:56:00 pm,967.665,973.5,52.43762,-5.835000000000036,18.45364072587581,False
09/25/2024 7:58:00 pm,961.266825,973.5,52.43762,-12.23317499999996,18.331625748842143,False
09/25/2024 8:00:00 pm,958.97475,973.5,52.43762,-14.525250000000028,18.28791524100445,False
09/25/2024 8:02:00 pm,957.9426,973.5,52.43762,-15.55740000000003,18.268231853390752,False
09/25/2024 8:04:00 pm,960.7941,973.5,52.43762,-12.705900000000042,18.322610751593988,False
09/25/2024 8:06:00 pm,961.5279,973.5,52.43762,-11.972099999999957,18.336604521715515,False
09/25/2024 8:08:00 pm,981.496575,973.5,52.43762,7.996575000000007,18.717412708662216,False
09/25/2024 8:10:00 pm,1014.0903,973.5,49.38886,40.59029999999996,20.53277398992404,True
09/25/2024 8:12:00 pm,984.07185,973.5,44.38475,10.57185000000004,22.17139558068932,False
09/25/2024 8:14:00 pm,989.88465,973.5,43.85215,16.384649999999965,22.57322959079543,False
09/25/2024 8:16:00 pm,989.5368,973.5,43.4253,16.03679999999997,22.787103370615743,False
09/25/2024 8:20:00 pm,978.39135,973.5,43.02952,4.8913499999999885,22.73767752928687,False
09/25/2024 8:22:00 pm,999.08415,973.5,42.96113,25.584150000000022,23.255537040110447,False
09/25/2024 8:24:00 pm,973.99185,973.5,42.46727,0.4918499999999994,22.935118033252436,False
09/25/2024 8:26:00 pm,991.4964,973.5,42.46727,17.996399999999994,23.347307232134305,False
09/25/2024 8:28:00 pm,991.0713,973.5,42.46727,17.57129999999995,23.33729717026783,False
09/25/2024 8:30:00 pm,965.93205,973.5,42.46727,-7.567949999999996,22.74532952082863,False
09/25/2024 8:32:00 pm,947.7874999999996,973.5,43.40928,-25.712500000000432,21.83375305925368,False
09/25/2024 8:34:00 pm,945.502275,973.5,48.44094,-27.997724999999942,19.518660765047088,False
09/25/2024 8:36:00 pm,951.75555,973.5,50.08093,-21.74445000000003,19.00435055818652,False
09/25/2024 8:38:00 pm,947.03505,973.5,50.08093,-26.464950000000044,18.910093123270677,False
09/25/2024 8:40:00 pm,948.2769,973.5,50.08093,-25.223100000000045,18.93488998706693,False
09/25/2024 8:44:00 pm,945.75765,973.5,50.08093,-27.742349999999988,18.8845864084393,False
09/25/2024 8:46:00 pm,950.0601,973.5,50.08093,-23.43989999999997,18.97049635460044,False
09/25/2024 8:48:00 pm,956.90685,973.5,50.08093,-16.593150000000037,19.10721006978105,False
09/25/2024 8:50:00 pm,952.1733,973.5,50.08093,-21.32669999999996,19.01269205663713,False
09/25/2024 8:52:00 pm,950.268,973.5,50.08093,-23.23199999999997,18.974647635337444,False
09/25/2024 8:54:00 pm,967.4487,973.5,50.4739,-6.051299999999969,19.167306271161927,False
09/25/2024 8:56:00 pm,963.2625,973.5,50.4739,-10.237499999999956,19.084368356715057,False
09/25/2024 8:58:00 pm,958.815,973.5,50.4739,-14.684999999999944,18.99625350923943,False
09/25/2024 9:00:00 pm,963.111,973.5,50.4739,-10.38900000000001,19.081366805418245,False
09/25/2024 9:02:00 pm,967.173,973.5,50.4739,-6.326999999999998,19.16184404216833,False
09/25/2024 9:06:00 pm,975.3273,973.5,50.4739,1.8273000000000368,19.323398825927857,False
09/25/2024 9:08:00 pm,986.908125,973.5,50.4739,13.40812500000004,19.55284067607219,False
09/25/2024 9:10:00 pm,1000.388625,973.5,50.4739,26.888625000000047,19.819919304828836,False
09/25/2024 9:12:00 pm,1014.2856,973.5,44.08267,40.785600000000045,23.00871521620628,True
09/25/2024 9:14:00 pm,997.02525,973.5,42.45428,23.525250000000028,23.484681638694617,True
09/25/2024 9:16:00 pm,981.4356,973.5,41.91005,7.935600000000022,23.41766712280229,True
09/25/2024 9:18:00 pm,988.21125,973.5,41.91005,14.71124999999995,23.579338368720627,True
09/25/2024 9:20:00 pm,973.7589,973.5,41.91005,0.2589000000000396,23.2344962604435,False
09/25/2024 9:22:00 pm,941.53395,973.5,42.59198,-31.96605,22.10589763612774,True
09/25/2024 9:24:00 pm,960.88755,973.5,49.95797,-12.612449999999969,19.233919032338584,False
09/25/2024 9:26:00 pm,958.50165,973.5,50.49252,-14.99834999999996,18.983042438761228,False
09/25/2024 9:30:00 pm,954.63975,973.5,50.91359,-18.86024999999995,18.750195183643505,False
09/25/2024 9:32:00 pm,947.2416,973.5,51.28741,-26.25840000000005,18.469281252455524,False
09/25/2024 9:34:00 pm,964.0191,973.5,51.35355,-9.48090000000002,18.77219977976206,False
09/25/2024 9:36:00 pm,952.59375,973.5,51.35355,-20.90625,18.549715647701085,False
09/25/2024 9:38:00 pm,946.9746,973.5,51.78686,-26.52539999999999,18.28600150694597,False
09/25/2024 9:40:00 pm,966.595125,973.5,51.99574,-6.904874999999947,18.589890729509765,False
09/25/2024 9:42:00 pm,964.804125,973.5,51.99574,-8.695875000000001,18.55544559996646,False
09/25/2024 9:44:00 pm,959.0187,973.5,51.99574,-14.481300000000031,18.444178311530905,False
09/25/2024 9:46:00 pm,959.7039,973.5,51.99574,-13.796100000000024,18.45735631419036,False
09/25/2024 9:48:00 pm,955.7901,973.5,51.99574,-17.709899999999948,18.3820847630979,False
09/25/2024 9:50:00 pm,969.4872,973.5,51.99574,-4.01279999999997,18.645512113107728,False
09/25/2024 9:54:00 pm,981.77175,973.5,51.99574,8.271749999999997,18.881772814465187,False
09/25/2024 9:56:00 pm,999.64695,973.5,49.76284,26.146949999999947,20.088221451991085,False
09/25/2024 9:58:00 pm,985.9656,973.5,43.79427,12.465599999999997,22.513575406097647,False
09/25/2024 10:00:00 pm,996.42225,973.5,42.94796,22.922249999999963,23.20068869394495,False
09/25/2024 10:02:00 pm,980.2137,973.5,41.85362,6.713700000000017,23.420045864610994,True
09/25/2024 10:04:00 pm,979.0485,973.5,41.35471,5.54849999999999,23.674413386044783,True
09/25/2024 10:06:00 pm,993.33105,973.5,41.35471,19.831050000000005,24.019780334573746,True
09/25/2024 10:08:00 pm,971.8011,973.5,40.98203,-1.6988999999999803,23.71285902626102,True
09/25/2024 10:10:00 pm,964.447725,973.5,40.98203,-9.052275000000009,23.533429773976543,True
09/25/2024 10:12:00 pm,953.720775,973.5,40.98203,-19.779225,23.271682125067983,False
09/25/2024 10:14:00 pm,934.772775,973.5,44.95429,-38.727224999999976,20.793850264346297,True
09/25/2024 10:18:00 pm,964.776075,973.5,48.98339,-8.723925000000008,19.695984189742685,False
09/25/2024 10:20:00 pm,956.77755,973.5,49.5364866666667,-16.72244999999998,19.314602515882893,False
09/25/2024 10:22:00 pm,955.2024,973.5,50.01317,-18.29759999999999,19.099017318838214,False
09/25/2024 10:24:00 pm,942.28185,973.5,50.32406,-31.21815000000004,18.72428118875941,False
09/25/2024 10:26:00 pm,953.8503,973.5,50.47941,-19.649700000000053,18.895829012264603,False
09/25/2024 10:28:00 pm,951.59115,973.5,50.47941,-21.90885000000003,18.85107512151984,False
09/25/2024 10:30:00 pm,950.50095,973.5,50.54218,-22.99905000000001,18.806093247263966,False
09/25/2024 10:32:00 pm,948.888,973.5,50.54218,-24.611999999999966,18.774180298515024,False
09/25/2024 10:34:00 pm,948.91335,973.5,50.54218,-24.586649999999963,18.774681859785236,False
09/25/2024 10:36:00 pm,961.85655,973.5,50.80348,-11.64345000000003,18.932887077814357,False
09/25/2024 10:38:00 pm,963.186,973.5,50.80348,-10.313999999999965,18.9590555607608,False
09/25/2024 10:42:00 pm,998.0667,973.5,50.80348,24.56669999999997,19.64563648002066,False
09/25/2024 10:44:00 pm,1001.32035,973.5,42.719885,27.82034999999996,23.43920986678686,False
09/25/2024 10:46:00 pm,993.13125,973.5,41.588575,19.631250000000023,23.87990571929911,True
09/25/2024 10:48:00 pm,984.6579,973.5,40.94868,11.15790000000004,24.046145077203956,True
09/25/2024 10:50:00 pm,992.47305,973.5,40.634455,18.973049999999944,24.424421343906296,True
09/25/2024 10:52:00 pm,994.32525,973.5,40.44232,20.825249999999983,24.586256426436464,True
09/25/2024 10:54:00 pm,992.82825,973.5,40.38174,19.328250000000025,24.58606909954846,True
09/25/2024 10:56:00 pm,987.21435,973.5,40.38174,13.714349999999968,24.44704834412781,True
09/25/2024 10:58:00 pm,968.12025,973.5,40.38174,-5.3797499999999445,23.974208392208958,False
09/25/2024 11:00:00 pm,949.719,973.5,40.38174,-23.78099999999995,23.5185259476189,False
09/25/2024 11:02:00 pm,931.4139,973.5,44.84679,-42.08609999999999,20.76879749921901,True
09/25/2024 11:06:00 pm,956.87415,973.5,48.35826,-16.625850000000014,19.78719147463122,False
09/25/2024 11:08:00 pm,966.71295,973.5,49.01871,-6.787050000000022,19.721305395429624,False
09/25/2024 11:10:00 pm,975.062175,973.5,49.01871,1.5621750000000247,19.89163270514463,False
09/25/2024 11:12:00 pm,987.63615,973.5,49.01871,14.136150000000043,20.148146493451176,False
09/25/2024 11:14:00 pm,1019.0946,973.5,45.07446,45.594600000000014,22.60913608282828,True
09/25/2024 11:16:00 pm,979.9617,973.5,40.51112,6.461699999999951,24.189943403193983,True
09/25/2024 11:18:00 pm,991.7913,973.5,40.01254,18.29129999999998,24.78701177180953,True
09/25/2024 11:20:00 pm,991.55235,973.5,40.01254,18.052350000000047,24.781039893993235,True
09/25/2024 11:22:00 pm,980.201325,973.5,39.50229,6.701324999999997,24.81378484639751,True
09/25/2024 11:24:00 pm,993.70515,973.5,39.50229,20.205150000000003,25.155634015141903,True
09/25/2024 11:28:00 pm,997.227675,973.5,39.21921,23.727674999999977,25.427020967530964,True
09/25/2024 11:30:00 pm,969.079425,973.5,39.08482,-4.420574999999985,24.79426603474188,True
09/25/2024 11:32:00 pm,976.69905,973.5,39.08482,3.199050000000057,24.989217041296342,True
09/25/2024 11:34:00 pm,982.9017,973.5,39.08482,9.401700000000003,25.14791420300772,True
09/25/2024 11:36:00 pm,996.6813,973.5,39.08482,23.181299999999965,25.50047051515141,True
09/25/2024 11:38:00 pm,988.9617,973.5,38.58813,15.46169999999995,25.628650572080065,True
09/25/2024 11:40:00 pm,999.08115,973.5,38.58813,25.58114999999998,25.890893132162663,True
09/25/2024 11:42:00 pm,979.892475,973.5,38.10564,6.39247499999999,25.715155945419102,True
09/25/2024 11:44:00 pm,991.0266,973.5,38.10564,17.52660000000003,26.007346943916964,True
09/25/2024 11:46:00 pm,989.9181,973.5,38.10564,16.41809999999998,25.978256761991137,True
09/25/2024 11:48:00 pm,994.80885,973.5,38.10564,21.308850000000007,26.106603904303928,True
09/25/2024 11:52:00 pm,1000.064475,973.5,38.04379,26.564475000000016,26.28719365236744,True
09/25/2024 11:54:00 pm,994.2092500000005,973.5,38.04379,20.70925000000045,26.133286142101,True
09/25/2024 11:56:00 pm,999.809325,973.5,37.79766,26.309324999999944,26.451619624071963,True
09/25/2024 11:58:00 pm,970.017825,973.5,37.53628,-3.482174999999984,25.842140590383494,False
09/26/2024 12:00:00 am,982.86405,973.5,37.53628,9.36405000000002,26.184375489526403,True
09/26/2024 12:02:00 am,988.99305,973.5,37.53628,15.49305000000004,26.34765751960504,True
09/26/2024 12:04:00 am,989.61255,973.5,37.53628,16.112550000000056,26.36416155250334,True
09/26/2024 12:06:00 am,986.98335,973.5,37.53628,13.483349999999971,26.294117317965448,True
09/26/2024 12:08:00 am,981.3006,973.5,37.53628,7.800600000000031,26.142723786161017,False
09/26/2024 12:10:00 am,975.21105,973.5,37.53628,1.7110500000000002,25.98049273929116,False
09/26/2024 12:12:00 am,967.9428,973.5,37.53628,-5.557199999999966,25.78686007244192,False
09/26/2024 12:16:00 am,959.2887,973.5,37.53628,-14.211300000000051,25.556307124733724,False
09/26/2024 12:18:00 am,948.99855,973.5,37.53628,-24.501449999999977,25.28216834486529,False
09/26/2024 12:20:00 am,946.36995,973.5,42.45447,-27.130049999999983,22.29140889051259,False
09/26/2024 12:22:00 am,948.8511,973.5,42.45447,-24.648900000000022,22.34985149973607,False
09/26/2024 12:24:00 am,971.9253,973.5,45.45126,-1.574700000000007,21.383902228453078,False
09/26/2024 12:26:00 am,962.21265,973.5,45.45126,-11.287349999999948,21.17020848266913,False
09/26/2024 12:28:00 am,953.93295,973.5,45.45126,-19.567049999999995,20.988041915669665,False
09/26/2024 12:30:00 am,957.11415,973.5,45.94758,-16.385850000000005,20.830567137594624,False
09/26/2024 12:32:00 am,957.522675,973.5,45.94758,-15.97732499999995,20.83945824785549,False
09/26/2024 12:34:00 am,962.71545,973.5,46.47051,-10.784549999999967,20.7166964597548,False
09/26/2024 12:36:00 am,962.973975,973.5,46.47051,-10.526025000000004,20.72225966532324,False
09/26/2024 12:40:00 am,960.7515,973.5,47.07151,-12.748500000000035,20.4104669682362,False
09/26/2024 12:42:00 am,972.6723,973.5,47.53367,-0.8277000000000498,20.462806679980737,False
09/26/2024 12:44:00 am,964.07925,973.5,47.9856,-9.420749999999998,20.091011678503552,False
09/26/2024 12:46:00 am,965.93925,973.5,48.36612,-7.560749999999984,19.971402502412847,False
09/26/2024 12:48:00 am,943.2648,973.5,48.78928,-30.235199999999963,19.33344374010029,False
09/26/2024 12:50:00 am,959.97945,973.5,49.00606,-13.520549999999956,19.58899470800142,False
09/26/2024 12:52:00 am,943.4121,973.5,49.32634,-30.08789999999999,19.12592947297529,False
09/26/2024 12:54:00 am,959.160075,973.5,49.47899,-14.339924999999994,19.38519915220581,False
09/26/2024 12:56:00 am,958.66815,973.5,49.47899,-14.831850000000031,19.375257053549397,False
09/26/2024 12:58:00 am,956.59155,973.5,49.47899,-16.908450000000016,19.333287724749432,False
09/26/2024 1:00:00 am,965.2206,973.5,49.47899,-8.27940000000001,19.50768598954829,False
09/26/2024 1:04:00 am,971.073,973.5,49.47899,-2.427000000000021,19.62596649608248,False
09/26/2024 1:06:00 am,975.33045,973.5,49.47899,1.8304500000000417,19.71201210857376,False
09/26/2024 1:08:00 am,983.459925,973.5,49.47899,9.959924999999998,19.87631366363784,False
09/26/2024 1:10:00 am,989.04915,973.5,49.47899,15.549150000000054,19.989275245917508,False
09/26/2024 1:12:00 am,989.5623,973.5,49.47899,16.06230000000005,19.99964631452663,False
09/26/2024 1:14:00 am,995.643375,973.5,49.47899,22.143374999999992,20.122548479667834,False
09/26/2024 1:16:00 am,1001.7114,973.5,49.36536,28.211400000000022,20.29178760167048,False
09/26/2024 1:18:00 am,999.8241,973.5,48.90276,26.324100000000044,20.44514665429927,False
09/26/2024 1:20:00 am,1000.29885,973.5,48.64749,26.798850000000016,20.56218830611816,False
09/26/2024 1:22:00 am,998.17095,973.5,48.50908,24.670949999999948,20.5769919775844,False
09/26/2024 1:24:00 am,993.7851,973.5,48.50908,20.285100000000057,20.48657900747654,False
09/26/2024 1:28:00 am,990.8037,973.5,48.50908,17.30370000000005,20.425118348977144,False
09/26/2024 1:30:00 am,991.9472500000006,973.5,48.50908,18.447250000000626,20.448692286062748,False
09/26/2024 1:32:00 am,1004.404275,973.5,46.939685,30.904274999999984,21.397763427683845,True
09/26/2024 1:34:00 am,988.66335,973.5,41.86824,15.163350000000037,23.61368306859806,False
09/26/2024 1:36:00 am,994.6659,973.5,41.86824,21.165899999999965,23.75705069045176,False
09/26/2024 1:38:00 am,992.55705,973.5,41.48386,19.057050000000004,23.926342678815328,False
09/26/2024 1:40:00 am,985.0836,973.5,41.2701,11.583600000000049,23.869183743194228,False
09/26/2024 1:42:00 am,982.14495,973.5,41.2701,8.644949999999994,23.797978439596704,False
09/26/2024 1:44:00 am,975.75735,973.5,41.2701,2.257349999999974,23.643202948381514,False
09/26/2024 1:46:00 am,963.048,973.5,41.2701,-10.451999999999998,23.335247552101887,False
09/26/2024 1:50:00 am,956.8803,973.5,41.2701,-16.619699999999966,23.18580037363612,False
09/26/2024 1:52:00 am,939.811575,973.5,43.980535,-33.68842500000005,21.36880724620562,True
09/26/2024 1:54:00 am,942.555,973.5,48.67121,-30.94500000000005,19.365760580022563,True
09/26/2024 1:56:00 am,979.66845,973.5,48.87719,6.168450000000007,20.04346915197048,False
09/26/2024 1:58:00 am,991.714575,973.5,48.87719,18.214574999999968,20.28992613937094,False
09/26/2024 2:00:00 am,993.130725,973.5,48.87719,19.630724999999984,20.318899777176224,False
09/26/2024 2:02:00 am,997.54815,973.5,48.87719,24.048149999999964,20.40927782468673,False
09/26/2024 2:04:00 am,999.351525,973.5,48.69405,25.85152500000004,20.523072634130862,False
09/26/2024 2:06:00 am,1002.1779,973.5,47.861725,28.677900000000022,20.93902591266821,False
09/26/2024 2:08:00 am,1001.21925,973.5,47.117165,27.719249999999988,21.24956478175204,False
09/26/2024 2:10:00 am,996.878025,973.5,46.877265,23.37802499999998,21.26570364120005,False
09/26/2024 2:14:00 am,993.404025,973.5,46.68695,19.904025000000047,21.27798078478033,False
09/26/2024 2:16:00 am,987.679575,973.5,46.68695,14.179575,21.15536729214481,False
09/26/2024 2:18:00 am,985.7901,973.5,46.68695,12.290100000000052,21.114896132645203,False
09/26/2024 2:20:00 am,985.6677,973.5,46.68695,12.167699999999968,21.112274415013182,False
09/26/2024 2:22:00 am,983.2995,973.5,46.68695,9.799499999999966,21.061549319456507,False
09/26/2024 2:24:00 am,986.59185,973.5,46.68695,13.091850000000022,21.132069025712752,False
09/26/2024 2:26:00 am,995.132025,973.5,46.68695,21.632025,21.31499326899701,False
09/26/2024 2:28:00 am,1004.606775,973.5,44.00258,31.10677499999997,22.830633453765664,True
09/26/2024 2:30:00 am,996.0345,973.5,41.31628,22.53449999999998,24.10755518163784,False
09/26/2024 2:32:00 am,987.0825,973.5,40.89117,13.582499999999982,24.13925793759386,False
09/26/2024 2:34:00 am,986.1705,973.5,40.54376,12.670499999999947,24.32360738125916,False
09/26/2024 2:38:00 am,975.095925,973.5,40.54376,1.5959249999999656,24.050456223103136,False
09/26/2024 2:40:00 am,961.620675,973.5,40.54376,-11.879324999999994,23.718093117165257,False
09/26/2024 2:42:00 am,945.7741000000004,973.5,42.52162,-27.72589999999957,22.24219350062393,False
09/26/2024 2:44:00 am,930.8406,973.5,46.23869,-42.659400000000005,20.13120613927428,True
09/26/2024 2:46:00 am,960.10095,973.5,48.40614,-13.399049999999988,19.83428032063701,False
09/26/2024 2:48:00 am,956.68545,973.5,48.40614,-16.814550000000054,19.763721089927845,False
09/26/2024 2:50:00 am,961.71915,973.5,48.40614,-11.780849999999988,19.86770996406654,False
09/26/2024 2:52:00 am,966.4773,973.5,48.40614,-7.022699999999986,19.966006378529663,False
09/26/2024 2:54:00 am,965.01075,973.5,48.40614,-8.48924999999997,19.935709602128988,False
09/26/2024 2:56:00 am,965.718075,973.5,48.40614,-7.781925000000001,19.95032190131252,False
09/26/2024 2:58:00 am,970.617675,973.5,48.40614,-2.882325000000037,20.051540465734305,False
09/26/2024 3:02:00 am,969.0039,973.5,48.40614,-4.496099999999956,20.01820223632787,False
09/26/2024 3:04:00 am,973.4463499999996,973.5,48.40614,-0.0536500000004025,20.10997675088325,False
09/26/2024 3:06:00 am,966.4998,973.5,48.40614,-7.00019999999995,19.966471195596263,False
09/26/2024 3:08:00 am,968.574675,973.5,48.40614,-4.925325000000044,20.009335076087453,False
09/26/2024 3:10:00 am,961.48935,973.5,48.40614,-12.010650000000055,19.86296263242638,False
09/26/2024 3:12:00 am,960.765675,973.5,48.40614,-12.734325000000013,19.848012566174457,False
09/26/2024 3:14:00 am,968.55855,973.5,48.40614,-4.941450000000032,20.009001957189728,False
09/26/2024 3:16:00 am,975.5283,973.5,48.40614,2.0282999999999447,20.15298679051872,False
09/26/2024 3:18:00 am,992.496825,973.5,48.40614,18.996824999999944,20.50353168007199,False
09/26/2024 3:20:00 am,1007.38635,973.5,46.44079,33.88634999999999,21.691843528070905,True
09/26/2024 3:22:00 am,1001.68605,973.5,40.80679,28.186050000000023,24.547043518982992,False
09/26/2024 3:26:00 am,1002.8916,973.5,40.57598,29.39160000000004,24.7163863941179,False
09/26/2024 3:28:00 am,976.419375,973.5,40.47161,2.919374999999945,24.12603242124541,False
09/26/2024 3:30:00 am,973.76415,973.5,40.47161,0.2641499999999723,24.060425320366548,False
09/26/2024 3:32:00 am,981.3877999999996,973.5,40.47161,7.887799999999629,24.248795637238047,False
09/26/2024 3:34:00 am,982.44255,973.5,40.47161,8.942549999999983,24.274857115889382,False
09/26/2024 3:36:00 am,971.21265,973.5,40.47161,-2.2873499999999467,23.99738112716544,False
09/26/2024 3:38:00 am,959.29935,973.5,40.47161,-14.200649999999996,23.703019227552357,False
09/26/2024 3:40:00 am,947.674425,973.5,40.47161,-25.82557499999996,23.41578269310265,False
09/26/2024 3:42:00 am,950.516325,973.5,41.14193,-22.98367499999995,23.103347971278936,False
09/26/2024 3:44:00 am,952.287225,973.5,46.100615,-21.212774999999965,20.656714124095743,False
09/26/2024 3:46:00 am,959.21535,973.5,47.98869,-14.284650000000056,19.988362883004307,False
09/26/2024 3:50:00 am,959.4102,973.5,47.98869,-14.089799999999968,19.99242321471997,False
09/26/2024 3:52:00 am,958.1436499999996,973.5,47.98869,-15.35635000000036,19.966030537612085,False
09/26/2024 3:54:00 am,952.36425,973.5,47.98869,-21.13575000000003,19.845597994027344,False
09/26/2024 3:56:00 am,950.5128,973.5,47.98869,-22.98720000000003,19.807017028387317,False
09/26/2024 3:58:00 am,942.843,973.5,48.27468,-30.65700000000004,19.53079751124192,False
09/26/2024 4:00:00 am,968.80905,973.5,48.32397,-4.690950000000044,20.048208994418296,False
09/26/2024 4:02:00 am,965.725425,973.5,48.32397,-7.774575000000027,19.984397494659483,False
09/26/2024 4:04:00 am,964.526025,973.5,48.32397,-8.973974999999996,19.95957751401633,False
09/26/2024 4:06:00 am,973.49445,973.5,48.32397,-0.005549999999971,20.1451670878862,False
09/26/2024 4:08:00 am,980.563275,973.5,48.32397,7.063274999999976,20.291446977555857,False
09/26/2024 4:12:00 am,988.68165,973.5,48.32397,15.18164999999999,20.459445902313075,False
09/26/2024 4:14:00 am,1001.10045,973.5,47.759245,27.600450000000023,20.96139606059518,False
09/26/2024 4:16:00 am,996.7038,973.5,41.85073,23.2038,23.8156849354838,False
09/26/2024 4:18:00 am,994.209,973.5,40.50389,20.708999999999943,24.546012740998457,True
09/26/2024 4:20:00 am,996.78465,973.5,40.02004,23.284650000000056,24.90713777397524,True
09/26/2024 4:22:00 am,979.268325,973.5,39.43002,5.768325000000004,24.83560305067053,True
09/26/2024 4:24:00 am,994.4781,973.5,39.43002,20.97810000000004,25.221344041925416,True
09/26/2024 4:26:00 am,983.9031,973.5,39.43002,10.403099999999997,24.95314737349867,True
09/26/2024 4:28:00 am,977.8203,973.5,39.43002,4.320299999999975,24.79887912813638,True
09/26/2024 4:30:00 am,952.1019,973.5,39.55496,-21.3981,24.0703542615136,False
09/26/2024 4:32:00 am,934.95375,973.5,43.05559,-38.54624999999999,21.715037466679703,True
09/26/2024 4:36:00 am,950.670075,973.5,47.16902,-22.829925000000003,20.154543702625155,False
09/26/2024 4:38:00 am,970.0491,973.5,47.49638,-3.450900000000047,20.42364281235749,False
09/26/2024 4:40:00 am,967.574325,973.5,47.49638,-5.925674999999956,20.371538315130543,False
09/26/2024 4:42:00 am,963.6621,973.5,47.49638,-9.83789999999999,20.28916940617369,False
09/26/2024 4:44:00 am,966.3252,973.5,47.49638,-7.174800000000005,20.34523894242045,False
09/26/2024 4:46:00 am,966.42195,973.5,47.49638,-7.078049999999962,20.347275939766355,False
09/26/2024 4:48:00 am,960.4554,973.5,47.49638,-13.044599999999946,20.221654787164837,False
09/26/2024 4:50:00 am,961.0023,973.5,47.49638,-12.497700000000007,20.23316934890617,False
09/26/2024 4:52:00 am,959.935725,973.5,47.49638,-13.564274999999952,20.210713427002226,False
09/26/2024 4:54:00 am,963.1794,973.5,47.49638,-10.320600000000011,20.27900652639212,False
09/26/2024 4:56:00 am,963.40845,973.5,47.49638,-10.091549999999984,20.283828999178464,False
09/26/2024 5:00:00 am,978.633075,973.5,47.49638,5.1330749999999625,20.604371848970384,False
09/26/2024 5:02:00 am,994.46085,973.5,47.49638,20.96085000000005,20.937613561286145,False
09/26/2024 5:04:00 am,1013.2521,973.5,44.01641,39.75210000000004,23.019871452487838,True
09/26/2024 5:06:00 am,995.4012,973.5,39.44482,21.901200000000017,25.23528311195234,True
09/26/2024 5:08:00 am,982.064025,973.5,39.04387,8.564025000000015,25.152835131353527,True
09/26/2024 5:10:00 am,997.22355,973.5,39.04387,23.72355000000005,25.541104147718965,True
09/26/2024 5:12:00 am,996.23535,973.5,39.04387,22.73535000000004,25.51579415667556,True
09/26/2024 5:14:00 am,981.537075,973.5,39.04387,8.037074999999959,25.139338774563075,False
09/26/2024 5:16:00 am,967.585275,973.5,39.04387,-5.914724999999976,24.782002270779,False
09/26/2024 5:18:00 am,942.6415000000006,973.5,40.77588,-30.858499999999367,23.1176249292474,False
09/26/2024 5:20:00 am,923.7567,973.5,46.0961,-49.74329999999998,20.03980163180833,True
09/26/2024 5:24:00 am,959.609625,973.5,47.00674,-13.890374999999947,20.41429856654599,False
